AppID;Name;Metacritic score;Metacritic url;User score;Positive;Negative;Score rank;Recommendations
585690;Minimalism;0;;0;1026;399;;1313
397830;Zxill: A Legend of Time;0;;0;1;6;;0
438320;Rush Rover;0;;0;204;11;;182
1732730;Captures II;0;;0;0;0;;0
681490;dontbegrey;0;;0;20;6;;0
9160;Master Levels for Doom II;0;;0;527;161;;548
801700;AlpenCROSS;0;;0;5;3;;0
1865230;The Dreaming Fox;0;;0;1;0;;0
322550;StandPoint;0;;0;15;8;;0
429300;Sepia Tears;0;;0;779;99;;0
1289640;The Confession;0;;0;878;37;;892
80330;The Blackwell Legacy;80;https://www.metacritic.com/game/pc/the-blackwell-legacy?ftag=MCD-06-10aaa1f;0;1145;136;;1051
1394930;MAMIYA;0;;0;74;1;;0
1766650;Funny Card;0;;0;5;1;;0
363930;Dead Age;0;;0;4127;898;;3964
207690;Botanicula;82;https://www.metacritic.com/game/pc/botanicula?ftag=MCD-06-10aaa1f;0;4879;225;;3499
434050;Duke Nukem 3D: 20th Anniversary World Tour;72;https://www.metacritic.com/game/pc/duke-nukem-3d-20th-anniversary-world-tour?ftag=MCD-06-10aaa1f;0;3056;608;;3005
508610;PROJECT XINATRA;0;;0;4;2;;0
1442300;Rags to Dishes;0;;0;111;4;;104
204760;Deep Black: Reloaded;39;https://www.metacritic.com/game/pc/deep-black-reloaded?ftag=MCD-06-10aaa1f;0;60;156;;188
1793400;Coolbit;0;;0;0;0;;0
640600;Bleeding Kansas;0;;0;0;3;;0
930700;Scarlet Smiling Skull;0;;0;0;0;;0
266290;Helicopter Simulator 2014: Search and Rescue;0;;0;113;231;;248
1777380;Bullet Grinder;0;;0;4;1;;0
1345760;Matchpoint - Tennis Championships;0;;0;52;27;;0
551190;123 Slaughter Me Street 2;0;;0;134;26;;108
1727880;指示厨;0;;0;0;0;;0
887400;THE GREAT GEOMETRIC MULTIVERSE TOUR;0;;0;260;76;;0
1059500;PUZZLE: OCEAN;0;;0;8;4;;0
1739200;Combo Babies;0;;0;20;0;;0
1643190;Beyond The Gates;0;;0;7;4;;0
1154430;RPG Character Builder;0;;0;35;8;;0
1239970;The Yolk Street;0;;0;24;7;;0
698610;Through Blocks;0;;0;11;24;;0
1805970;Comixxx Strip;0;;0;0;0;;0
1789650;NEKO-MIMI SWEET HOUSEMATES Vol. 1;0;;0;163;5;;162
1357090;Button Soccer League;0;;0;11;0;;0
600190;Ski Jump VR;0;;0;10;6;;0
1550710;Warbox;0;;0;1469;260;;1632
1405950;pear potion🍐;0;;0;21;0;;0
1311320;Their Radiance;0;;0;17;5;;0
677290;VRCAT;0;;0;6;2;;0
498580;ASRECorp;0;;0;27;10;;0
628330;Warlocks 2: God Slayers;0;;0;33;28;;0
1927080;寂静破碎;0;;0;0;0;;0
396090;Rogue State;66;https://www.metacritic.com/game/pc/rogue-state?ftag=MCD-06-10aaa1f;0;187;63;;187
1521980;Giants;0;;0;25;24;;0
3540;Peggle™ Nights;76;https://www.metacritic.com/game/pc/peggle-nights?ftag=MCD-06-10aaa1f;0;1187;61;;1029
1272900;【救世计划】红衣/SalvationPlan:SpiritEvil;0;;0;5;5;;0
678470;Pirates of corsairs;0;;0;6;6;;0
694370;Space Pilgrim Academy: Year 1;0;;0;98;8;;0
254590;Theme Park Studio;0;;0;200;271;;350
2051840;Jigsaw Pussy: Hardcore Explicit Sex;0;;0;0;0;;0
1634190;SISYPHUS;0;;0;0;0;;0
502430;Roadworks - The Simulation;0;;0;10;9;;0
437690;Venture Kid;0;;0;125;27;;117
1097650;Insectipede;0;;0;0;1;;0
1005240;Pixel Puzzles Illustrations & Anime;0;;0;72;12;;0
709550;Tic Tac Toe LOUNGE;0;;0;5;0;;0
1097690;Gladiator: Road to the Colosseum;0;;0;3;7;;0
1418490;The Storm;0;;0;1;0;;0
1342810;United Assault - Normandy '44;0;;0;31;24;;0
1895410;Desktop Mars;0;;0;23;2;;0
1297030;Sycamore;0;;0;1;0;;0
495550;Baskhead;0;;0;5;0;;0
868190;Sapper boom!;0;;0;14;47;;0
1091580;GameDevVR;0;;0;10;7;;0
821800;ADR-Labelling Game;0;;0;11;4;;0
696170;SENRAN KAGURA Peach Beach Splash;0;;0;2831;714;;3196
1024800;Femdom Waifu;0;;0;0;0;;0
1361150;Day Island;0;;0;10;0;;0
762380;World Apart;0;;0;7;8;;0
273570;Descent;0;;0;368;10;;364
864300;qop 3;0;;0;279;18;;287
1862880;Guildford Castle VR;0;;0;0;0;;0
1781760;Shadow Life;0;;0;0;0;;0
343690;Silicone-2;0;;0;17;17;;0
429620;Dungeon Rushers;0;;0;726;419;;744
368160;WORLD END ECONOMiCA episode.02;0;;0;212;11;;150
1146230;DungeonTop;0;;0;407;73;;389
1179430;Laser Z;0;;0;1;0;;0
1029940;Open Colour;0;;0;0;0;;0
1209610;Virtually Real Life;0;;0;2;0;;0
1361920;Bright Paw;0;;0;90;7;;0
1455780;Big Larry;0;;0;21;5;;0
560000;Ladykiller in a Bind;73;https://www.metacritic.com/game/pc/ladykiller-in-a-bind?ftag=MCD-06-10aaa1f;95;170;8;100;157
1912800;Sweet Transit Playtest;0;;0;0;0;;0
1178230;The Wild Case;0;;0;115;17;;112
1781210;Chenso Club Playtest;0;;0;0;0;;0
794050;Drift Legends;0;;0;3;13;;0
1173400;Futa Fix Dick Dine and Dash;0;;0;0;0;;1566
1550260;BloodRayne Betrayal: Fresh Bites;0;;0;40;16;;0
1028570;Lofi Ping Pong;0;;0;706;102;;765
374120;Fork Truck Challenge;0;;0;4;8;;0
407710;The Grand Canyon VR Experience;0;;0;46;23;;0
513150;Daylight's End VR Edition;0;;0;12;16;;0
1663950;Battlemage: Magic by Mail;0;;0;11;5;;0
616860;Magic Heroes: Save Our Park;0;;0;3;1;;0
1434490;Farm Day 2021;0;;0;26;15;;0
697670;Journey of Haha;0;;0;11;2;;0
1897460;DANGER OF LOSS;0;;0;10;1;;0
682000;Solmec: Among Stars;0;;0;0;1;;0
2620;Call of Duty®;91;https://www.metacritic.com/game/pc/call-of-duty?ftag=MCD-06-10aaa1f;0;3842;216;;3709
645090;Zup! 5;0;;0;2374;157;;2390
1069090;PureDesktop;0;;0;19;25;;0
392150;#SkiJump;0;;0;6;3;;0
1033640;SYNAPTIC DRIVE;0;;0;24;56;;0
1561660;The Lightbringer;0;;0;24;3;;0
736110;Deep Sorrow;0;;0;33;29;;0
1853670;JiuTian Idle RPG;0;;0;0;0;;0
1659040;HITMAN 3;87;https://www.metacritic.com/game/pc/hitman-3?ftag=MCD-06-10aaa1f;0;3134;1362;;4162
667670;Expanse;0;;0;2;1;;0
861940;Crashbots;0;;0;8;16;;0
1801030;SOMETHING;0;;0;13;3;;0
773490;谜桥 / RiddleBridge;0;;0;10;1;;0
1875800;Cubytet;0;;0;0;0;;0
715810;Project Amalthea: Battlegrounds;0;;0;41;23;;0
1035830;Dracologic;0;;0;1;0;;0
637060;Tiny Tales: Heart of the Forest;0;;0;141;41;;114
1219010;No Game No LIFE;0;;0;0;1;;0
498380;AquaNimble;0;;0;10;0;;0
1594420;Loving You Fully;0;;0;0;0;;0
553590;Hot Squat;0;;0;128;12;;0
385260;Lamia Must Die;0;;0;114;76;;0
251210;Hive;0;;0;235;31;;202
1871780;Rorys Restaurant Origins;0;;0;3;1;;0
669000;Six-ear Macaque;0;;0;6;5;;0
738840;Brutal Alice -The Hundred Day's War-;0;;0;125;17;;0
1113650;Jaxon The Thief;0;;0;1;6;;0
1969840;RoastTogether;0;;0;5;1;;0
391440;XenoBloom;0;;0;25;16;;0
578850;64.0;0;;0;1263;125;;1238
1332890;HopBound;0;;0;27;2;;0
1009220;Esc-8-bit;0;;0;0;0;;0
780740;Silent Footsteps;0;;0;8;0;;0
544310;Jumps;0;;0;263;12;;237
556840;The Dome;0;;0;13;21;;0
1602150;Bus stop in the fog;0;;0;2;2;;0
313660;Alea Jacta Est;0;;0;81;29;;0
1665270;Soulmate;0;;0;2;0;;0
1878010;Land of Zympaia The New Light;0;;0;1;1;;0
1086940;Baldur's Gate 3;0;;0;45069;6614;;47161
968250;King of Retail;0;;0;2232;193;;2119
1429210;Gelldonia;0;;0;7;5;;0
1369780;Opus Ludum;0;;0;4;0;;0
1093800;Zeke's Peak;0;;0;18;1;;0
1091670;Absolute Fall;0;;0;2;1;;0
34280;VectorMan™;0;;0;8;1;;0
1329800;We Surround You;0;;0;10;1;;0
881110;Incel Clicker;0;;0;10;1;;0
1086750;Flux Caves;0;;0;60;6;;0
531480;ShapeRockets;0;;0;14;2;;0
1554500;Sept jours, sept lieux, sept vies;0;;0;0;0;;0
1199360;Rat Racer;0;;0;18;4;;0
338080;A列車で行こう8;0;;0;8;2;;0
1616550;Eyewitness Hopper;0;;0;1;3;;0
1558020;Lazy Chess;0;;0;4;6;;0
1375940;PULSAR;0;;0;2;0;;0
1340120;IxSHE Tell;0;;0;120;9;;119
1618330;Out of Order;0;;0;13;1;;0
703800;All Cows In;0;;0;4;0;;0
454240;A Tofu Tail;0;;0;9;0;;0
1746630;69 Erika Love;0;;0;0;0;;0
1062140;Garden Story;70;https://www.metacritic.com/game/pc/garden-story?ftag=MCD-06-10aaa1f;0;545;47;;511
2024230;Project Lazarus;0;;0;415;42;;456
1207850;Project RTD: Random Tower Defense PvP;0;;0;450;445;;705
522710;Virtual Escape: The Play Room;0;;0;30;0;;0
529150;Lazerbait;0;;0;462;15;;0
774141;MIAZMA or the Devil's Stone;0;;0;18;7;;0
455720;Dolphin Defense;0;;0;0;0;;0
1894770;Bloody Forest;0;;0;6;11;;0
294020;Merchants of Kaidan;0;;0;326;157;;210
1672280;Donutis Simulator;0;;0;6;3;;0
1368780;The Mikado Birdgirl in Taichung;0;;0;58;2;;0
1756710;Mistral;0;;0;13;4;;0
7220;Runaway, The Dream of The Turtle;0;;0;145;125;;228
1125730;VR Puzzle Box;0;;0;7;1;;0
1374600;RunDrill;0;;0;2;0;;0
404850;DARTHY;0;;0;34;6;;0
1427860;Paradise Lust;0;;0;0;0;;162
1768400;アーキタイプ・アーカディア;0;;0;2;0;;0
1704550;TEST RE;0;;0;0;0;;0
346750;Merchant;0;;0;374;101;;0
1574910;The Bart Bonte collection;0;;0;51;1;;0
837940;Mobile Forces;68;https://www.metacritic.com/game/pc/mobile-forces?ftag=MCD-06-10aaa1f;0;56;3;;0
1641100;Model Railway Easily 2;0;;0;7;6;;0
1378810;The Haunted Dolls;0;;0;5;4;;0
675910;Visual Out;0;;0;11;2;;0
1424080;Roads of Rome: New Generation 3 Collector's Edition;0;;0;15;1;;0
349790;Galaxy of Pen & Paper +1;0;;0;266;94;;273
1626600;桃夭塔 TaoYaoTa;0;;0;34;12;;0
489020;iGrow Game;0;;0;117;92;;158
882980;Night Of the Loving Dead;0;;0;2;2;;0
1566540;New York Rat Simulator;0;;0;74;14;;0
462100;Starr Mazer: DSP;0;;0;191;51;;200
1254280;Locked;0;;0;29;8;;0
1128840;Solitaire Victorian Picnic;0;;0;5;3;;0
324470;SinaRun;0;;0;137;39;;142
470450;Where's My Helmet?;0;;0;55;22;;0
1844290;Ultimate Christmas Puzzler 2;0;;0;1;0;;0
1997910;Breakyo;0;;0;0;0;;0
689710;Hop Step Sing! Kimamani☆Summer vacation (HQ Edition);0;;0;93;4;;0
360510;Into the Stars;61;https://www.metacritic.com/game/pc/into-the-stars?ftag=MCD-06-10aaa1f;0;213;302;;383
1310210;OMICRON: Coronavirus Battlegrounds;0;;0;43;11;;0
1343140;Choices That Matter: And The Sun Went Out;0;;0;9;4;;0
370460;Arcana Heart 3 LOVE MAX!!!!!;0;;0;361;77;;308
1197100;Red Mercenary;0;;0;6;5;;0
696190;Vacant;0;;0;3;8;;0
592030;Just In Time Incorporated;0;;0;164;34;;189
794600;LET IT DIE;0;;0;3531;1274;;0
1412820;Grimace Run;0;;0;0;0;;0
396900;GRIP: Combat Racing;80;https://www.metacritic.com/game/pc/grip?ftag=MCD-06-10aaa1f;0;3331;581;;2755
1067450;Never Let Me Awake;0;;0;6;6;;0
604990;Stratside;0;;0;6;0;;0
1092260;Come on Baby!;0;;0;53;10;;0
1499810;Parking Сar;0;;0;0;2;;0
890590;Knight King Assassin;0;;0;14;3;;0
1417720;Gemini;0;;0;105;12;;0
740270;MusicWave;0;;0;39;22;;0
236150;Starpoint Gemini 2;70;https://www.metacritic.com/game/pc/starpoint-gemini-2?ftag=MCD-06-10aaa1f;0;2774;1208;;2930
466780;Prehistoric Tales;0;;0;63;20;;0
1078080;DISONANTE;0;;0;1;2;;0
502210;Super Markup Man;0;;0;79;15;;0
371500;Grey Cubes;0;;0;402;53;;337
1287150;Pulseball;0;;0;27;7;;0
992750;社稷终于幻想 ~ A Finality with Sheji;0;;0;28;1;;0
757700;Dungeon's Barrage;0;;0;18;0;;0
46750;Dark Fall: Lost Souls;75;https://www.metacritic.com/game/pc/dark-fall-3-lost-souls?ftag=MCD-06-10aaa1f;0;135;85;;180
1489850;Dispersio 2;0;;0;10;3;;0
972510;Thingamajig;0;;0;2;0;;0
1868120;BLACK ACE;0;;0;0;0;;0
2011160;Puzzles with nature;0;;0;9;1;;0
1653970;Jigsaw Puzzle Dreams;0;;0;0;0;;0
1892620;CEO;0;;0;42;8;;0
1781160;Electrician Simulator - First Shock;0;;0;0;0;;0
1420690;Project Ultra;0;;0;3;0;;0
1100800;I Walk Among Zombies Vol. 2 (Adult Version);0;;0;0;0;;187
783220;Block Shock;0;;0;2;14;;0
1257600;SWORDSHOT;0;;0;17;2;;0
1443990;Strange Midnight;0;;0;5;3;;0
1566050;GB Rober;0;;0;17;0;;0
967460;Red Eclipse;0;;0;477;91;;0
849164;Shadow of the Tomb Raider: Definitive Edition;77;https://www.metacritic.com/game/pc/shadow-of-the-tomb-raider?ftag=MCD-06-10aaa1f;0;12612;4661;;48690
375770;Quantum Conscience;0;;0;36;16;;0
948960;Morphies Law: Remorphed;0;;0;78;14;;0
640890;Will Glow the Wisp;0;;0;204;33;;0
1662920;Friend ReQuest - A Playable Teaser;0;;0;0;0;;0
1559160;VR Hentai 18+;0;;0;0;0;;0
1087780;STURMWIND EX;0;;0;29;7;;0
420950;Time Tenshi (2015);0;;0;84;27;;0
1885030;Queen of the flies 蝇后;0;;0;176;9;;179
681030;Dark Empire;0;;0;0;1;;0
406860;Blind;0;;0;75;33;;0
1891740;Lost Wish: In the desperate world;0;;0;11;3;;0
612740;Bokida - Heartfelt Reunion;75;https://www.metacritic.com/game/pc/bokida-heartfelt-reunion?ftag=MCD-06-10aaa1f;0;112;34;;125
549400;Ironclads 2: War of the Pacific;0;;0;21;11;;0
733230;Cyber Arena;0;;0;0;4;;0
746040;INMATE: Survival;0;;0;42;22;;0
1738850;Plumber 3;0;;0;0;3;;0
1708470;Oh, Dungeon Master;0;;0;2;9;;0
1053330;SCRAP RUSH!!;0;;0;8;2;;0
925090;Sharknado VR: Eye of the Storm;0;;0;4;5;;0
289620;Collapse;0;;0;520;201;;526
1395000;Egypt Picross Pharaohs Riddles;0;;0;4;1;;0
1482610;Critical Damage;0;;0;14;0;;0
493900;Dungeons 3;75;https://www.metacritic.com/game/pc/dungeons-3?ftag=MCD-06-10aaa1f;0;15764;904;;11323
549850;The Shadows of Pygmalion;0;;0;83;13;;0
852250;Danger Room VR;0;;0;20;7;;0
1833040;晴末置雨;0;;0;85;24;;0
683210;Apez;0;;0;15;12;;0
980610;Quaver;0;;0;8530;661;;0
845170;Block Smashers VR;0;;0;0;1;;0
1560320;Endless Furry Pinball 2D;0;;0;11;9;;0
1506520;Green world: Catharsis;0;;0;21;2;;0
1947970;Moonstuck;0;;0;0;0;;0
1523420;Spacelandia;0;;0;0;0;;0
1806340;MuGen - The Music Generator;0;;0;0;0;;0
1990680;Vacation Adventures: Cruise Director 7;0;;0;0;0;;0
588720;Easy German™ Platinum;0;;0;1;1;;0
1083600;Grow Defense;0;;0;371;110;;0
1626940;SpiderPunks Playtest;0;;0;0;0;;0
747640;Harambe Kong;0;;0;11;1;;0
1989290;Ultimate Starfighter;0;;0;2;0;;0
1062020;Who Are You, Mr. Cooper?;0;;0;9;4;;0
554980;LolliPop: The Best Indie Game;0;;0;15;2;;0
1009890;RHYUP;0;;0;0;0;;0
418190;Helen's Mysterious Castle;0;;0;679;47;;680
347060;Pro Basketball Manager 2016;0;;0;39;36;;0
1123030;WHO IS AWESOME;0;;0;81;9;;0
1087530;Crazy World;0;;0;0;2;;0
806530;Unending Dusk;0;;0;45;22;;0
883330;The Skeleton;0;;0;5;2;;0
860270;Requiem;0;;0;1;1;;0
1636910;Slikoban;0;;0;15;0;;0
822870;Diary of Defender;0;;0;7;8;;0
1355070;Aenaon;0;;0;1;0;;0
1652480;OMNIA;0;;0;5;1;;0
1765380;Split Playtest;0;;0;0;0;;0
1095040;Unexplored 2: The Wayfarer's Legacy;0;;0;127;36;;145
1704530;100 days;0;;0;1;4;;0
726520;The Merchant Memoirs;0;;0;9;3;;0
1035120;Lust from Beyond;0;;0;0;0;;2716
529700;Total Extreme Wrestling 2013;0;;0;67;6;;0
704880;Trident's Wake;0;;0;43;55;;0
1425140;Until Last Breath;0;;0;8;2;;0
792410;Viki Spotter: Undersea;0;;0;52;7;;0
1740720;Have a Nice Death;0;;0;3276;526;;3623
1206810;Wamu Wamu 2;0;;0;5;2;;0
590690;Sprint Vector;84;https://www.metacritic.com/game/pc/sprint-vector?ftag=MCD-06-10aaa1f;0;560;104;;555
1384740;SkeleToon:forgotten memories;0;;0;0;0;;0
1670210;ChibiClubTD;0;;0;3;0;;0
1831520;GravityPunk;0;;0;1;0;;0
1758080;Empires of the Void II;0;;0;2;6;;0
1294220;Learn Game Development, Unity Code Monkey;0;;0;95;14;;0
1879720;AFTERLIFE: KILLING DEATH;0;;0;8;6;;0
909200;Wandering Owl;0;;0;5;0;;0
897630;Death Fungeon;0;;0;83;18;;0
1288940;ARCHiTECTUS;0;;0;6;0;;0
298380;Reef Shot;0;;0;9;4;;0
849167;Shadow of the Tomb Raider: Definitive Edition;77;https://www.metacritic.com/game/pc/shadow-of-the-tomb-raider?ftag=MCD-06-10aaa1f;0;12741;4710;;48690
888150;Space Hamster in Turmoil;0;;0;1;0;;0
907250;GUNGRAVE VR U.N;0;;0;4;3;;0
23150;Fluttabyes;0;;0;16;8;;0
601530;Darkarta: A Broken Heart's Quest Collector's Edition;0;;0;805;56;;433
1097550;王国幻境 fantastic kingdom;0;;0;31;11;;0
1661210;wav ocs game;0;;0;0;0;;0
1354070;Bloodway Infinity;0;;0;3;0;;0
1220460;Naked Little Dude;0;;0;6;0;;0
415990;Lightbender;0;;0;19;4;;0
618080;Martial Arts Brutality;0;;0;571;99;;0
265690;NaissanceE;66;https://www.metacritic.com/game/pc/naissancee?ftag=MCD-06-10aaa1f;0;2237;441;;844
971120;Forgiveness : Escape Room;0;;0;74;31;;0
574740;Fausts Alptraum;0;;0;867;68;;0
348840;UFHO2;0;;0;22;3;;0
1831060;Chesskoban Bishop;0;;0;26;0;;0
1360190;曙光之诗;0;;0;10;1;;0
823650;Zombow;0;;0;15;38;;0
542960;Pumpkin SculptrVR;0;;0;20;3;;0
1485100;Hentai Femdom Sim: Femdom University;0;;0;0;0;;254
1848470;System Critical: The Race Against Time;0;;0;6;1;;0
1028130;Gamble Fight Plus;0;;0;74;61;;123
1025430;Delta Squad;0;;0;3;3;;0
258590;Adventure Time: Finn and Jake's Epic Quest;0;;0;331;122;;388
1088070;HUNTERS FOR YOUR BRAIN;0;;0;17;8;;0
1525040;CityBeat: The Sorority Shuffle;0;;0;0;0;;0
1239000;Relentless;0;;0;13;1;;0
851180;Blood Harvest 3;0;;0;148;37;;156
467350;Leveron Space;0;;0;3;10;;0
1499030;3D Double Dealing Character;0;;0;5;1;;0
1574200;Lucid: Parables of the Ubermensch;0;;0;11;0;;0
1000550;Love Hentai: Endgame;0;;0;0;0;;0
384570;Zanzarah: The Hidden Portal;0;;0;589;260;;704
1183580;Terra Alia: The Language Learning RPG;0;;0;38;16;;0
1788560;Dream Of The Hikikomori;0;;0;6;0;;0
1236450;Incredible Dracula: Ocean's Call;0;;0;17;3;;0
1379550;The USB Stick Found in the Grass;0;;0;46;69;;0
1357020;完美电路 Electric Circuit;0;;0;2;1;;0
1144370;Levi Chronicles;0;;0;14;4;;0
1719180;Gobby McGobblenutz Presents - The Questionably Quirky Quiz Show;0;;0;108;1;;106
1576910;Hellgate VR;0;;0;10;23;;0
1692480;Cavern Commandos;0;;0;0;0;;0
349270;Mosaic;70;https://www.metacritic.com/game/pc/mosaic?ftag=MCD-06-10aaa1f;0;242;98;;262
870990;!LABrpgUP!;0;;0;21;27;;0
1968770;Android Simulator Playtest;0;;0;0;0;;0
246800;BeatBlasters III;56;https://www.metacritic.com/game/pc/beatblasters-iii?ftag=MCD-06-10aaa1f;0;33;51;;0
1779630;Cosmo Player Z;0;;0;5;1;;0
526240;CloudBound;0;;0;37;7;;0
1773320;Coin Treasures;0;;0;62;15;;0
1208980;BlazeSky;0;;0;14;4;;0
1625080;做个好梦;0;;0;0;0;;0
19800;Brothers in Arms: Earned in Blood™;84;https://www.metacritic.com/game/pc/brothers-in-arms-earned-in-blood?ftag=MCD-06-10aaa1f;0;593;85;;643
793220;A Fine Mess;0;;0;16;6;;0
456750;The Room Three;0;;0;8071;291;;8046
668610;Lords of War;0;;0;27;16;;0
1304680;Voidigo;0;;0;1305;34;;983
576160;A Long Road Home;0;;0;32;1;;0
709850;AMBUSH tactics;0;;0;6;9;;0
517510;Flatshot;0;;0;8;3;;0
1055460;Claw Staff;0;;0;0;1;;0
571080;FormulaNext;0;;0;1;0;;0
673830;VR STOCK CAR RACERS;0;;0;8;7;;0
367060;Helena The 3rd;0;;0;12;6;;0
1834820;First Bite;0;;0;38;4;;0
530920;Archimedes;0;;0;158;39;;161
859420;Deflection Dimension;0;;0;3;0;;0
597040;Dumbass Drivers!;0;;0;29;29;;0
823600;Battle Brawlers;0;;0;110;81;;0
1714960;Astero Inc.;0;;0;5;0;;0
848050;GP Bikes;0;;0;160;8;;0
1025820;Professor Teaches QuickBooks 2019;0;;0;0;0;;0
1646810;NARGUL - Humans are among us;0;;0;5;1;;0
673850;Neofeud;0;;0;167;28;;172
1420330;Business Simulator;0;;0;10;6;;0
401360;The Aquatic Adventure of the Last Human;76;https://www.metacritic.com/game/pc/the-aquatic-adventure-of-the-last-human?ftag=MCD-06-10aaa1f;0;315;87;;342
1798910;Peril by MDE;0;;0;9;1;;0
1989920;白娘子;0;;0;7;6;;0
724070;Keyboard Engine;0;;0;27;9;;0
850340;Deep Voyage;0;;0;4;0;;0
1573350;Coastline Flight Simulator;0;;0;11;4;;0
1779730;Scufflers;0;;0;0;0;;0
1233250;Abracadabrew;0;;0;34;3;;0
1091690;Timeless;0;;0;0;0;;0
1163830;Sticky Dildo Man;0;;0;0;2;;0
592270;Neko Navy;0;;0;120;3;;0
359070;Hunter Gatherer;0;;0;9;8;;0
1869280;INTO THE CTHULHU MYTHOLOGY;0;;0;6;0;;0
345200;Tasty Blue;0;;0;457;47;;470
1268990;Amber Time [RPG];0;;0;1;0;;0
1568290;Best Miner;0;;0;4;6;;0
819090;Pixel Caveman;0;;0;0;0;;0
512770;IACTURA;0;;0;21;10;;0
1472150;Catch Me If You Can Playtest;0;;0;0;0;;0
957680;Doughlings: Invasion;0;;0;22;1;;0
1496430;Relax Fly;0;;0;17;2;;0
787810;Rogue Heroes: Ruins of Tasos;0;;0;1512;380;;1359
31210;Tales of Monkey Island Complete Pack: Chapter 5 - Rise of the Pirate God;0;;0;91;11;;0
1695090;SANNABI: The Revenant Playtest;0;;0;0;0;;0
257870;Eschalon: Book III;67;https://www.metacritic.com/game/pc/eschalon-book-iii?ftag=MCD-06-10aaa1f;0;58;19;;0
1186730;Terro Lunkka Adventures;0;;0;16;4;;0
521720;Uncharted Waters;0;;0;22;3;;0
747360;Gray Dawn;71;https://www.metacritic.com/game/pc/gray-dawn?ftag=MCD-06-10aaa1f;0;546;102;;442
971900;Draft Day Sports: Pro Basketball 2019;0;;0;3;6;;0
1389880;Space Monster;0;;0;5;5;;0
316750;Tetris® Ultimate;0;;0;125;293;;341
1222340;Sockventure;0;;0;61;2;;0
1159610;Neighbourhood Loot;0;;0;3;0;;0
1089800;Axan Ships;0;;0;0;1;;0
679550;CyberLink PhotoDirector 9 Ultra;0;;0;9;1;;0
576730;Spirit of Maya;0;;0;32;15;;0
788190;SUPER ASTEROIDS;0;;0;13;6;;0
1005400;Star Drift Evolution;82;https://www.metacritic.com/game/pc/star-drift-evolution?ftag=MCD-06-10aaa1f;0;189;10;;154
1188260;Creature Card Idle;0;;0;57;25;;0
1257950;Motor Mash;0;;0;2;1;;0
405650;Zero Reflex : Black Eye Edition;0;;0;184;49;;0
1381770;フォーチュンサモナーズ -アルチェの精霊石-;0;;0;27;7;;0
1399280;The Lost Cube;0;;0;3;0;;0
1401360;Friendly Find;0;;0;2;0;;0
1740730;Flesh Water;0;;0;0;0;;0
1930990;Descentium Playtest;0;;0;0;0;;0
689580;TurnSignal;0;;0;537;53;;0
384930;Pilot Crusader;0;;0;15;39;;0
1628850;Failed Ninja Academy;0;;0;0;0;;0
1501110;Aim: Warmup;0;;0;1;1;;0
1548580;Survival Quiz CITY Playtest;0;;0;0;0;;0
1606640;GrandMa Badass - a crazy point and click adventure;0;;0;24;0;;0
1366610;Fox Simulator;0;;0;21;2;;0
1274960;Game Overlay Pro;0;;0;0;4;;0
626700;Clark | HOOVA VR;0;;0;14;4;;0
1078490;Seed Hunter 猎源;0;;0;241;102;;239
523960;TENET;0;;0;48;16;;0
941630;Little Memories;0;;0;3;0;;0
602790;Fated Souls 3;0;;0;19;12;;0
1031480;TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II;0;;0;1892;42;;1768
308000;Gold Rush! Classic;0;;0;258;104;;0
1834690;GUNZO!;0;;0;0;0;;0
1243830;Overcooked! All You Can Eat;0;;0;1297;639;;1423
868400;Samplitude Music Studio 2019 Steam Edition;0;;0;12;6;;0
1597090;Ressifice;0;;0;13;6;;0
877070;Ticktock;0;;0;1;1;;0
1808130;Mysteries Under Lake Ophelia;0;;0;74;5;;0
1314630;Aristocunts;0;;0;0;0;;136
1760020;GROUND-UNBOUND;0;;0;48;1;;0
533170;Don't Chat With Strangers;0;;0;67;76;;124
459310;The Hero Project: Redemption Season;0;;0;70;40;;109
618720;1bitHeart;0;;0;618;52;;616
735810;Cyber Surf;0;;0;9;5;;0
1561670;Dominating the skies;0;;0;6;0;;0
286100;You Have to Win the Game;0;;0;5200;390;;0
1325030;Fright Chasers: Thrills, Chills and Kills Collector's Edition;0;;0;0;2;;0
531960;Bloody Walls;0;;0;913;263;;0
849560;The Road to Canterbury;0;;0;10;4;;0
1205950;Seeds of Chaos;0;;0;0;0;;474
1695510;G-MODEアーカイブス19 マジカルドロップDX;0;;0;1;3;;0
1132640;Platforms;0;;0;2;0;;0
282140;SOMA;84;https://www.metacritic.com/game/pc/soma?ftag=MCD-06-10aaa1f;0;30933;1310;;27898
809450;❂ Hexaluga ❂ Witch Hunter's Travelling Castle ♉;0;;0;4;18;;0
727850;ELDERBORN;0;;0;1651;251;;1364
1783530;Movavi Video Editor Plus 2022 - Video Editing Software;0;;0;65;24;;0
1007240;Stage of Light;0;;0;4;6;;0
600410;HERO-E;0;;0;26;9;;0
1432480;Luminous Plume;0;;0;10;0;;0
1128970;Eterna: Heroes Fall;0;;0;19;8;;0
640150;Tale of Toast;0;;0;388;358;;0
248970;Vector;0;;0;0;0;;666
346670;Sky Battles;0;;0;41;34;;0
1894940;zomboDRIVE: Apocalyptic Road Trip;0;;0;0;2;;0
1390860;Re: Award;0;;0;0;0;;0
